sim,gal_number,r_kpc,r_over_Reff,gtot_tree,gbar_tree,gtot_sph,gbar_sph,gobs,vtot_tree_km_s,vbar_tree_km_s,vtot_sph_km_s,vobs_km_s,rar_residual,stellar_surf_dens_Msun_kpc2,Mstar_Msun,MHI_Msun,R_half_kpc,z_half_kpc,gas_r_half_kpc,morphology_z_over_r
TNG,667858,5.270421298733639,2.2913362028587816,9.794999298062716e-11,2.194263492257787e-11,1.0297460176487567e-10,2.1413669515302895e-11,6.740610523305909e-11,126.21844684356924,59.73997215912089,129.41531914987826,104.70568061504096,0.0352578401629042,3930369.664023181,2965599488.0,343043776.0,2.3001518904811995,0.2438500197173841,4.216337038986912,0.1060147465593543
TNG,667858,5.973144138564791,2.5968476965732856,8.874851969529276e-11,1.9011451413482703e-11,9.074325026039234e-11,1.7576204135682166e-11,4.74035223135308e-11,127.90278976206908,59.19800830532233,129.33218765545408,93.47699976508945,-0.0667001724598446,1576362.4861171588,2965599488.0,343043776.0,2.3001518904811995,0.2438500197173841,4.216337038986912,0.1060147465593543
TNG,667858,6.675866978395943,2.9023591902877897,8.058144147709867e-11,1.6292040819406647e-11,8.090658430029766e-11,1.4632024803640443e-11,3.692567151345892e-11,128.84551747457792,57.934804109457815,129.10519898592383,87.21998327510747,-0.1285358210994349,796015.6892319901,2965599488.0,343043776.0,2.3001518904811995,0.2438500197173841,4.216337038986912,0.1060147465593543
TNG,667858,7.378589818227095,3.2078706840022937,7.225993564293859e-11,1.3692910953705078e-11,7.267678271352868e-11,1.2365586624399183e-11,2.2752637105600348e-11,128.27246192330833,55.83834490225843,128.64191359679276,71.97812263690429,-0.2965092973534595,417175.7540827086,2965599488.0,343043776.0,2.3001518904811995,0.2438500197173841,4.216337038986912,0.1060147465593543
TNG,667858,8.081312658058247,3.513382177716798,6.587165538533323e-11,1.1408915495006482e-11,6.593746147256628e-11,1.0668371889126944e-11,2.23695996824898e-11,128.17053715541994,53.34099312434353,128.23454265254517,74.69095660850813,-0.2671198925561207,244731.71894428995,2965599488.0,343043776.0,2.3001518904811995,0.2438500197173841,4.216337038986912,0.1060147465593543
TNG,667858,8.784035497889398,3.818893671431302,6.011303782963809e-11,9.767159168354148e-12,6.016706885332466e-11,9.37044059765503e-12,1.6447713326601557e-11,127.65250446223678,51.45518387976425,127.70986012580518,66.77251985389258,-0.368632726168995,150367.52777401626,2965599488.0,343043776.0,2.3001518904811995,0.2438500197173841,4.216337038986912,0.1060147465593543
TNG,667858,9.486758337720552,4.124405165145807,5.550648357226418e-11,8.715544354519136e-12,5.521833456342231e-11,8.320081318934311e-12,1.447316077384775e-11,127.47609088457634,50.51311352938975,127.14477909390632,65.09364227763223,-0.3950149102859193,82822.83005259834,2965599488.0,343043776.0,2.3001518904811995,0.2438500197173841,4.216337038986912,0.1060147465593543
TNG,667858,10.189481177551702,4.429916658860311,5.153328182157226e-11,7.854486750171147e-12,5.091276641184642e-11,7.427843165496036e-12,1.2123558258899203e-11,127.2969203184835,49.69731231787202,126.52820425526232,61.74318781524316,-0.4442973996922728,51003.90457314106,2965599488.0,343043776.0,2.3001518904811995,0.2438500197173841,4.216337038986912,0.1060147465593543
TNG,667858,10.892204017382856,4.735428152574816,4.7412339585014345e-11,6.977548568464671e-12,4.7049038697494405e-11,6.6703293630040425e-12,3.2317156853410968e-12,126.2413231241879,48.42919817072664,125.75672584715409,32.95887790532815,-0.9924218716064176,37937.050943449474,2965599488.0,343043776.0,2.3001518904811995,0.2438500197173841,4.216337038986912,0.1060147465593543
TNG,667858,11.594926857214006,5.040939646289319,4.400556849683081e-11,6.305795694848625e-12,4.3728569518082593e-11,6.028056426504993e-12,8.696389927214418e-12,125.48325784833916,47.50090843370561,125.08769875570158,55.78294899201616,-0.5381006338967325,22634.754376897345,2965599488.0,343043776.0,2.3001518904811995,0.2438500197173841,4.216337038986912,0.1060147465593543
TNG,667858,12.29764969704516,5.346451140003824,4.1891600999488354e-11,5.875754312360133e-12,4.071819569254318e-11,5.477312813326898e-12,4.663603795475687e-12,126.08763504695978,47.22161475283354,124.30920311719618,42.069741485625,-0.7857195681914,13185.366388852764,2965599488.0,343043776.0,2.3001518904811995,0.2438500197173841,4.216337038986912,0.1060147465593543
TNG,667858,13.00037253687631,5.651962633718327,3.8894158898875455e-11,5.3515533941873385e-12,,,,124.9159950257853,46.33570669310515,,,,11863.635933203408,2965599488.0,343043776.0,2.3001518904811995,0.2438500197173841,4.216337038986912,0.1060147465593543
TNG,667858,13.703095376707465,5.957474127432832,3.6946642611339677e-11,4.932296079383406e-12,,,,124.9956188138782,45.670090325684825,,,,8233.692159990635,2965599488.0,343043776.0,2.3001518904811995,0.2438500197173841,4.216337038986912,0.1060147465593543
TNG,667858,14.405818216538613,6.262985621147335,3.418866115179056e-11,4.451961404954033e-12,,,,123.28435657835388,44.48797328910668,,,,1949.8356735819327,2965599488.0,343043776.0,2.3001518904811995,0.2438500197173841,4.216337038986912,0.1060147465593543
TNG,667858,15.108541056369766,6.56849711486184,3.2781218094770303e-11,4.225016080319068e-12,,,,123.6294021267487,44.38369025064445,,,,6434.855865045303,2965599488.0,343043776.0,2.3001518904811995,0.2438500197173841,4.216337038986912,0.1060147465593543
TNG,667858,15.811263896200916,6.874008608576344,3.087935058985282e-11,3.7865802846595655e-12,,,,122.74825691693896,42.983803201575085,,,,1321.2722100946405,2965599488.0,343043776.0,2.3001518904811995,0.2438500197173841,4.216337038986912,0.1060147465593543
TNG,667858,16.51398673603207,7.179520102290849,2.900797575709852e-11,3.487541015894628e-12,,,,121.58573891654788,42.1583483969961,,,,918.248126440932,2965599488.0,343043776.0,2.3001518904811995,0.2438500197173841,4.216337038986912,0.1060147465593543
TNG,667858,17.21670957586322,7.485031596005352,2.740230352608174e-11,3.215723727448632e-12,,,,120.66090376278356,41.334472790078266,,,,2852.434628319963,2965599488.0,343043776.0,2.3001518904811995,0.2438500197173841,4.216337038986912,0.1060147465593543
TNG,667858,17.919432415694374,7.790543089719857,2.604381622281444e-11,2.9607695130206773e-12,,,,120.00860755606207,40.463401259799085,,,,1593.8340362962938,2965599488.0,343043776.0,2.3001518904811995,0.2438500197173841,4.216337038986912,0.1060147465593543
TNG,667858,18.622155255525527,8.096054583434361,2.5045604657129367e-11,2.8123806095197063e-12,,,,119.9716668669139,40.20221481986453,,,,2899.527475876922,2965599488.0,343043776.0,2.3001518904811995,0.2438500197173841,4.216337038986912,0.1060147465593543
TNG,667858,19.32487809535668,8.401566077148866,2.416513912356468e-11,2.7256479556378024e-12,,,,120.04691177971236,40.31727985187022,,,,2274.8443525917587,2965599488.0,343043776.0,2.3001518904811995,0.2438500197173841,4.216337038986912,0.1060147465593543
TNG,667858,20.027600935187827,8.707077570863369,2.2915245026026965e-11,2.479817462503856e-12,,,,119.00759484391293,39.14914506385673,,,,608.7324298503511,2965599488.0,343043776.0,2.3001518904811995,0.2438500197173841,4.216337038986912,0.1060147465593543
TNG,667858,20.73032377501898,9.012589064577874,2.2022996714572838e-11,2.3544641002872853e-12,,,,118.69685456966836,38.81030358226864,,,,0.0,2965599488.0,343043776.0,2.3001518904811995,0.2438500197173841,4.216337038986912,0.1060147465593543
TNG,669179,0.4964159537692748,0.1431276775388993,1.8928803502096128e-11,2.767850271893597e-12,2.1126557640218637e-10,7.813696404476409e-11,1.6439180374407928e-10,17.028735800526793,6.511666092976899,56.88990329129021,50.18349524998114,0.0663574424417206,124168384.55720209,2834434816.0,1094776320.0,3.46834352590091,0.3827483588219454,5.9569914452312975,0.1103548007755447
TNG,669179,1.4892478613078244,0.4293830326166982,5.604726066141279e-11,8.157068222560152e-12,1.7648427729138254e-10,3.863238508189109e-11,1.1770206131178992e-10,50.75264129488436,19.361923537138114,90.06052282370236,73.54844375955251,0.120319616564771,41965831.309583314,2834434816.0,1094776320.0,3.46834352590091,0.3827483588219454,5.9569914452312975,0.1103548007755447
TNG,669179,2.482079768846374,0.715638387694497,7.918096938641036e-11,1.1520835181739108e-11,1.4573119348907804e-10,2.474961245421056e-11,1.0204469432612998e-10,77.87825922832647,29.70624852113744,105.65306221749805,88.40992919617278,0.1775252547274313,27160634.657534253,2834434816.0,1094776320.0,3.46834352590091,0.3827483588219454,5.9569914452312975,0.1103548007755447
TNG,669179,3.474911676384924,1.0018937427722958,8.609331672922923e-11,1.2766414859969006e-11,1.2206796028998267e-10,1.98539447304306e-11,9.126840956037859e-11,96.08477238551212,37.00022139079903,114.4117661911367,98.93047342133951,0.1864705457055144,20926774.57704985,2834434816.0,1094776320.0,3.46834352590091,0.3827483588219454,5.9569914452312975,0.1103548007755447
TNG,669179,4.467743583923473,1.2881490978500945,8.453805161187525e-11,1.3082019068458308e-11,1.0366777713015459e-10,1.7118309128932575e-11,8.000127319242135e-11,107.96132298652452,42.46972703641786,119.55396222484625,105.02447762709448,0.1673390081502468,15466455.462995632,2834434816.0,1094776320.0,3.46834352590091,0.3827483588219454,5.9569914452312975,0.1103548007755447
TNG,669179,5.460575491462023,1.574404452927893,7.934386215315572e-11,1.302202708152162e-11,8.958204302489489e-11,1.507310393421996e-11,6.922168903321035e-11,115.63088160325232,46.844268946965016,122.86484865866072,108.003608184066,0.1368608253471936,8902156.559815336,2834434816.0,1094776320.0,3.46834352590091,0.3827483588219454,5.9569914452312975,0.1103548007755447
TNG,669179,6.453407399000572,1.860659808005692,7.306757461778702e-11,1.2622882121286232e-11,7.830118154183151e-11,1.3252866949414078e-11,5.733098588207865e-11,120.62986674491474,50.13854947145846,124.8753331698661,106.85311990671045,0.0874768506237249,5091061.755371992,2834434816.0,1094776320.0,3.46834352590091,0.3827483588219454,5.9569914452312975,0.1103548007755447
TNG,669179,7.4462393065391215,2.1469151630834906,6.606333957883636e-11,1.1792692667046479e-11,6.855918075304968e-11,1.1524586630363568e-11,4.7862666030796145e-11,123.21021561406066,52.056257952841655,125.51605050213776,104.87329143984348,0.0440360610604173,2243371.209558056,2834434816.0,1094776320.0,3.46834352590091,0.3827483588219454,5.9569914452312975,0.1103548007755447
TNG,669179,8.439071214077671,2.433170518161289,5.989500594561699e-11,1.0687620875980244e-11,6.060306087621179e-11,1.004489248432577e-11,4.009168406059084e-11,124.8937175599586,52.75769423515275,125.62977053937075,102.181538266486,0.0011791555672004,1088759.2842885382,2834434816.0,1094776320.0,3.46834352590091,0.3827483588219454,5.9569914452312975,0.1103548007755447
TNG,669179,9.43190312161622,2.719425873239088,5.4347866947067305e-11,9.644285608251731e-12,5.404975974377328e-11,8.817070887577738e-12,3.3682333153145365e-11,125.77342230781696,52.98252578073522,125.42800378494418,99.01447979500314,-0.0423826092072552,561859.0800181199,2834434816.0,1094776320.0,3.46834352590091,0.3827483588219454,5.9569914452312975,0.1103548007755447
TNG,669179,10.424735029154771,3.005681228316887,4.9196400657714665e-11,8.705294640996854e-12,4.8503829720800346e-11,7.77383833849459e-12,2.7710806269004606e-11,125.80477875190142,52.92028944439811,124.91612071591382,94.41805602195603,-0.0963565558779979,326973.1179970902,2834434816.0,1094776320.0,3.46834352590091,0.3827483588219454,5.9569914452312975,0.1103548007755447
TNG,669179,11.41756693669332,3.2919365833946856,4.501678937499951e-11,7.898286325652838e-12,4.3882768424331146e-11,6.909789400062779e-12,2.0431587931996008e-11,125.94241095060691,52.753488105190456,124.34598103275913,84.84686585098112,-0.2000864369232005,155224.86395768207,2834434816.0,1094776320.0,3.46834352590091,0.3827483588219454,5.9569914452312975,0.1103548007755447
TNG,669179,12.410398844231873,3.5781919384724854,4.110192066079913e-11,7.070669605689124e-12,4.002606264952727e-11,6.185431213112063e-12,1.9055066997310124e-11,125.46479712089048,52.0380605978715,123.81186508069383,85.42718002628851,-0.2036329917224577,69852.9495524854,2834434816.0,1094776320.0,3.46834352590091,0.3827483588219454,5.9569914452312975,0.1103548007755447
TNG,669179,13.40323075177042,3.8644472935502834,3.7717135868303425e-11,6.337752849987342e-12,3.671150093725872e-11,5.554684111640998e-12,1.3881504703241752e-11,124.90276749917814,51.20004677568908,123.2264049906534,75.77413378454877,-0.3153654389058236,38237.21995065925,2834434816.0,1094776320.0,3.46834352590091,0.3827483588219454,5.9569914452312975,0.1103548007755447
TNG,669179,14.396062659308967,4.150702648628082,3.4354284417433795e-11,5.5317182260817535e-12,,,,123.54076276035204,49.57353057205288,,,,26459.0338590903,2834434816.0,1094776320.0,3.46834352590091,0.3827483588219454,5.9569914452312975,0.1103548007755447
TNG,669179,15.38889456684752,4.436958003705882,3.1900153794594536e-11,4.972734357199798e-12,,,,123.08299667813888,48.59586343328064,,,,18680.796042382422,2834434816.0,1094776320.0,3.46834352590091,0.3827483588219454,5.9569914452312975,0.1103548007755447
TNG,669179,16.381726474386067,4.72321335878368,2.985886858497046e-11,4.543483136002193e-12,,,,122.86111990081838,47.926118385570206,,,,14083.249329249114,2834434816.0,1094776320.0,3.46834352590091,0.3827483588219454,5.9569914452312975,0.1103548007755447
TNG,669179,17.374558381924615,5.009468713861478,2.768709880427916e-11,4.011462850476445e-12,,,,121.84103330400976,46.37738268703089,,,,6271.547211911051,2834434816.0,1094776320.0,3.46834352590091,0.3827483588219454,5.9569914452312975,0.1103548007755447
TNG,669179,18.367390289463167,5.295724068939277,2.5769121386573423e-11,3.62425676001429e-12,,,,120.85691207476223,45.32430641117172,,,,6089.319848602965,2834434816.0,1094776320.0,3.46834352590091,0.3827483588219454,5.9569914452312975,0.1103548007755447
TNG,669179,19.36022219700172,5.581979424017077,2.4367618398832503e-11,3.363566072659354e-12,,,,120.65898621354997,44.82838686206196,,,,3934.394052700017,2834434816.0,1094776320.0,3.46834352590091,0.3827483588219454,5.9569914452312975,0.1103548007755447
TNG,669179,20.353054104540263,5.868234779094875,2.3106697154961377e-11,3.10943319767016e-12,,,,120.4707712206771,44.19298836479309,,,,4069.348754931739,2834434816.0,1094776320.0,3.46834352590091,0.3827483588219454,5.9569914452312975,0.1103548007755447
TNG,669179,21.34588601207881,6.154490134172674,2.136911399175972e-11,2.752940661516673e-12,,,,118.64469158315195,42.58468891823773,,,,1855.75739321691,2834434816.0,1094776320.0,3.46834352590091,0.3827483588219454,5.9569914452312975,0.1103548007755447
TNG,669179,22.33871791961737,6.440745489250473,2.0563810871458318e-11,2.622991985997623e-12,,,,119.0635653709754,42.52316335325803,,,,1956.9611247790856,2834434816.0,1094776320.0,3.46834352590091,0.3827483588219454,5.9569914452312975,0.1103548007755447
TNG,669179,23.331549827155914,6.727000844328272,1.9353407677999428e-11,2.390125787537121e-12,,,,118.04523947673891,41.48395302537064,,,,1654.4011146609084,2834434816.0,1094776320.0,3.46834352590091,0.3827483588219454,5.9569914452312975,0.1103548007755447
TNG,669179,24.324381734694462,7.01325619940607,1.8248596619257145e-11,2.221237205868384e-12,,,,117.0398082821684,40.83347453063075,,,,1767.733225496386,2834434816.0,1094776320.0,3.46834352590091,0.3827483588219454,5.9569914452312975,0.1103548007755447
TNG,669179,25.31721364223301,7.299511554483869,1.723754574040286e-11,2.053707132907215e-12,,,,116.0495951977385,40.05670018361658,,,,1279.5685336036745,2834434816.0,1094776320.0,3.46834352590091,0.3827483588219454,5.9569914452312975,0.1103548007755447
TNG,669179,26.31004554977157,7.585766909561668,1.6587848552334547e-11,1.928686470562536e-12,,,,116.05231059046528,39.572143732665545,,,,999.8978124682546,2834434816.0,1094776320.0,3.46834352590091,0.3827483588219454,5.9569914452312975,0.1103548007755447
TNG,669179,27.30287745731011,7.872022264639466,1.5466436352830184e-11,1.7639836751737948e-12,,,,114.15562079643256,38.55222532490362,,,,679.1439786366047,2834434816.0,1094776320.0,3.46834352590091,0.3827483588219454,5.9569914452312975,0.1103548007755447
TNG,669179,28.295709364848666,8.158277619717266,1.5059571116105202e-11,1.6863666734854021e-12,,,,114.67389282933397,38.37375154662658,,,,599.5485322195132,2834434816.0,1094776320.0,3.46834352590091,0.3827483588219454,5.9569914452312975,0.1103548007755447
TNG,669179,29.288541272387214,8.444532974795065,1.4513561202512759e-11,1.5967785077640058e-12,,,,114.53384119936788,37.98998928929653,,,,1173.1650132317052,2834434816.0,1094776320.0,3.46834352590091,0.3827483588219454,5.9569914452312975,0.1103548007755447
TNG,671812,0.5868898432508782,0.2662401702951526,2.2046849319594588e-11,5.018359803102178e-12,3.755905531998604e-10,1.6360758440043844e-10,2.289044729357935e-10,19.982486334541587,9.533605033199288,82.47713906524717,64.38777196043046,-0.0159920176412011,206743060.81892207,3055173888.0,1539588352.0,2.204362484444984,0.3007822001185328,7.042678119010539,0.1364486114425341
TNG,671812,1.760669529752635,0.7987205108854579,6.814725980669885e-11,1.5133216805558136e-11,2.0312292859950776e-10,5.7693222913993685e-11,1.5505110167024528e-10,60.85007023552753,28.674939618017543,105.0549111531316,91.78554969704972,0.1284214721494514,55517759.85346784,3055173888.0,1539588352.0,2.204362484444984,0.3007822001185328,7.042678119010539,0.1364486114425341
TNG,671812,2.934449216254391,1.3312008514757632,8.887052725648392e-11,1.851195642675324e-11,1.453557279516217e-10,3.3689510469616914e-11,1.1078944954752343e-10,89.7098515987246,40.94373140565684,114.73009021465208,100.16372383921431,0.1311723960489335,26762031.971679963,3055173888.0,1539588352.0,2.204362484444984,0.3007822001185328,7.042678119010539,0.1364486114425341
TNG,671812,4.108228902756148,1.8636811920660683,8.991831605139531e-11,1.748959497917224e-11,1.1495044962532966e-10,2.2941010401006597e-11,8.577014739770891e-11,106.77002888493617,47.08853226610731,120.72038584791066,104.27815916444824,0.1219486632228949,12137380.241446292,3055173888.0,1539588352.0,2.204362484444984,0.3007822001185328,7.042678119010539,0.1364486114425341
TNG,671812,5.282008589257904,2.396161532656373,8.182837731400119e-11,1.4881666199991454e-11,9.365363158241759e-11,1.6964828786826804e-11,6.953587968140469e-11,115.49135638432368,49.25193434778806,123.55485736845228,106.46380629105306,0.1087521607779731,5906710.867064189,3055173888.0,1539588352.0,2.204362484444984,0.3007822001185328,7.042678119010539,0.1364486114425341
TNG,671812,6.4557882757596605,2.928641873246679,7.256074502996819e-11,1.2699824805548447e-11,7.8882154209508e-11,1.3571761398218082e-11,5.607988077184843e-11,120.23294001813404,50.30040307381206,125.36086537512767,105.70028081054872,0.071916281079412,3093069.1726051103,3055173888.0,1539588352.0,2.204362484444984,0.3007822001185328,7.042678119010539,0.1364486114425341
TNG,671812,7.629567962261417,3.461122213836984,6.452665308933787e-11,1.1192640073767472e-11,6.788269556358859e-11,1.142028460965242e-11,4.693337456549682e-11,123.25867746684736,51.33507524667063,126.42340221527016,105.12084049980388,0.0377846788737947,1224152.1805918803,3055173888.0,1539588352.0,2.204362484444984,0.3007822001185328,7.042678119010539,0.1364486114425341
TNG,671812,8.803347648763173,3.9936025544272895,5.790648695617264e-11,1.0218685663317687e-11,5.936873491800112e-11,9.779775137682723e-12,3.765871789403524e-11,125.42540045220252,52.688933417740415,126.99914131855478,101.1473833792882,-0.0194066965189936,361951.2164555029,3055173888.0,1539588352.0,2.204362484444984,0.3007822001185328,7.042678119010539,0.1364486114425341
TNG,671812,9.97712733526493,4.526082895017595,5.195770696479747e-11,9.12069879153069e-12,5.245150777779965e-11,8.361802802055705e-12,3.448326900522276e-11,126.48112111829212,52.99254473856205,127.080731744488,103.03978253387464,-0.0191929388509244,98085.63381134036,3055173888.0,1539588352.0,2.204362484444984,0.3007822001185328,7.042678119010539,0.1364486114425341
TNG,671812,11.150907021766686,5.0585632356079,4.7032894642107385e-11,8.157063326270255e-12,4.6727024775884575e-11,7.2381316460896415e-12,2.511396107268996e-11,127.21956676456148,52.980978517935206,126.80521736054412,92.96311477507123,-0.1217283636138191,39659.0823756356,3055173888.0,1539588352.0,2.204362484444984,0.3007822001185328,7.042678119010539,0.1364486114425341
TNG,671812,12.324686708268445,5.591043576198206,4.27089522981285e-11,7.212497198248735e-12,4.197560590127495e-11,6.31019945162117e-12,1.7171218701274753e-11,127.45162115154707,52.37556654933378,126.35266079079808,80.81397424294008,-0.2536548486435013,18677.05518141124,3055173888.0,1539588352.0,2.204362484444984,0.3007822001185328,7.042678119010539,0.1364486114425341
TNG,671812,13.4984663947702,6.123523916788511,3.8575336909741077e-11,6.291769675602199e-12,3.787417920815279e-11,5.4837037560866945e-12,1.5636546550248812e-11,126.76373871412676,51.1948864009688,125.60640639097788,80.70688710737868,-0.2605796879792752,13146.617286121622,3055173888.0,1539588352.0,2.204362484444984,0.3007822001185328,7.042678119010539,0.1364486114425341
TNG,671812,14.672246081271956,6.656004257378815,3.501505543888833e-11,5.405738877551381e-12,3.446013640287559e-11,4.785434626197744e-12,1.3385600592350126e-11,125.91389866499412,49.47363193247247,124.91217144870724,77.8511788306181,-0.2955555725153669,12255.329852933315,3055173888.0,1539588352.0,2.204362484444984,0.3007822001185328,7.042678119010539,0.1364486114425341
TNG,671812,15.846025767773712,7.188484597969121,3.2215079036140325e-11,4.742690188710293e-12,3.1526409048724785e-11,4.209265978322835e-12,1.1045360995059634e-11,125.5127197215146,48.15823012085842,124.16391357425184,73.49335897013087,-0.3485486520073078,6676.289623854823,3055173888.0,1539588352.0,2.204362484444984,0.3007822001185328,7.042678119010539,0.1364486114425341
TNG,671812,17.01980545427547,7.720964938559427,2.9533318404461046e-11,4.13298293885684e-12,,,,124.54645782535636,46.5915397185106,,,,8572.601056259311,3055173888.0,1539588352.0,2.204362484444984,0.3007822001185328,7.042678119010539,0.1364486114425341
TNG,671812,18.193585140777223,8.25344527914973,2.7239003203841195e-11,3.671345303705888e-12,,,,123.66668235526164,45.4014497964344,,,,4577.854304328113,3055173888.0,1539588352.0,2.204362484444984,0.3007822001185328,7.042678119010539,0.1364486114425341
TNG,671812,19.367364827278983,8.785925619740038,2.5353737427968118e-11,3.361167660323464e-12,,,,123.09891407330544,44.82066705853433,,,,5882.130690739682,3055173888.0,1539588352.0,2.204362484444984,0.3007822001185328,7.042678119010539,0.1364486114425341
TNG,671812,20.541144513780736,9.318405960330342,2.3379269997348475e-11,3.001027837028324e-12,,,,121.737885220663,43.6159455324537,,,,2474.845499646388,3055173888.0,1539588352.0,2.204362484444984,0.3007822001185328,7.042678119010539,0.1364486114425341
TNG,671812,21.714924200282496,9.850886300920648,2.1648103840405332e-11,2.664796991889076e-12,,,,120.44452159581706,42.25802390401204,,,,2645.523272702683,3055173888.0,1539588352.0,2.204362484444984,0.3007822001185328,7.042678119010539,0.1364486114425341
TNG,671812,22.88870388678425,10.383366641510952,2.0583004155746907e-11,2.490691277934844e-12,,,,120.57657460572752,41.94387120708682,,,,1338.0766368993366,3055173888.0,1539588352.0,2.204362484444984,0.3007822001185328,7.042678119010539,0.1364486114425341
TNG,671812,24.06248357328601,10.91584698210126,1.9068689753029853e-11,2.293414822846085e-12,,,,118.99497236263772,41.26762672646922,,,,2276.588837640344,3055173888.0,1539588352.0,2.204362484444984,0.3007822001185328,7.042678119010539,0.1364486114425341
TNG,671812,25.23626325978776,11.44832732269156,1.816678403927615e-11,2.0256923757188848e-12,,,,118.94590971665036,39.718901816840415,,,,2188.330298405729,3055173888.0,1539588352.0,2.204362484444984,0.3007822001185328,7.042678119010539,0.1364486114425341
TNG,671812,26.41004294628952,11.980807663281867,1.716595574419814e-11,1.909791352770922e-12,,,,118.281414317682,39.452586061864,,,,1064.0222825558758,3055173888.0,1539588352.0,2.204362484444984,0.3007822001185328,7.042678119010539,0.1364486114425341
TNG,671812,27.583822632791275,12.513288003872171,1.6193837108003925e-11,1.7249336680118466e-12,,,,117.40864336241135,38.31875464959145,,,,1317.5569111559894,3055173888.0,1539588352.0,2.204362484444984,0.3007822001185328,7.042678119010539,0.1364486114425341
TNG,671812,28.757602319293035,13.04576834446248,1.556049100260344e-11,1.573429586208982e-12,,,,117.51300880676833,37.36783647900121,,,,1506.3137950917012,3055173888.0,1539588352.0,2.204362484444984,0.3007822001185328,7.042678119010539,0.1364486114425341
TNG,671812,29.931382005794788,13.578248685052785,1.4519889223008859e-11,1.522818633765867e-12,,,,115.80918284982644,37.50467763574376,,,,740.2649521667878,3055173888.0,1539588352.0,2.204362484444984,0.3007822001185328,7.042678119010539,0.1364486114425341
TNG,671812,31.105161692296548,14.11072902564309,1.3987167644409442e-11,1.356531366083469e-12,,,,115.87215459948744,36.08519965465159,,,,565.8173942538648,3055173888.0,1539588352.0,2.204362484444984,0.3007822001185328,7.042678119010539,0.1364486114425341
TNG,671812,32.2789413787983,14.643209366233394,1.3283978182730151e-11,1.209087987740202e-12,,,,115.03279688306196,34.704561045796275,,,,577.3543135175346,3055173888.0,1539588352.0,2.204362484444984,0.3007822001185328,7.042678119010539,0.1364486114425341
TNG,671812,33.45272106530006,15.1756897068237,1.2549585813697763e-11,1.1612850381710046e-12,,,,113.82256856138646,34.62446733181864,,,,561.8405823704805,3055173888.0,1539588352.0,2.204362484444984,0.3007822001185328,7.042678119010539,0.1364486114425341
TNG,671812,34.626500751801814,15.708170047414004,1.2031773913930874e-11,1.1070867921277777e-12,,,,113.38799994168993,34.39482453811915,,,,541.6142684039103,3055173888.0,1539588352.0,2.204362484444984,0.3007822001185328,7.042678119010539,0.1364486114425341
TNG,672955,0.578802799544069,0.1408314113633271,3.987670091424784e-11,6.8340477429889935e-12,1.902412554353092e-10,5.95473446532492e-11,1.174014058385581e-10,26.68842118673544,11.04847345593205,58.29289497274888,45.79308699717682,-0.0013718193739311,99291017.05561922,1969135744.0,1875377792.0,4.109898451921578,0.3736283135471392,6.945633594528828,0.0909093783989844
TNG,672955,1.736408398632207,0.4224942340899813,8.00284352562504e-11,1.2403927305646715e-11,1.6543053608073315e-10,3.2219279993892936e-11,5.22209258878412e-11,65.48563791980337,25.781222436864027,94.1524744409381,52.89884425556463,-0.1834741320090351,20826370.038921,1969135744.0,1875377792.0,4.109898451921578,0.3736283135471392,6.945633594528828,0.0909093783989844
TNG,672955,2.8940139977203447,0.7041570568166355,9.264055777679966e-11,1.0952814861062847e-11,1.208300767571634e-10,1.6364823600248026e-11,5.666540603601913e-11,90.95966562113264,31.27599592754617,103.88092311497417,71.13892154750079,0.0290468389456517,9079659.601122892,1969135744.0,1875377792.0,4.109898451921578,0.3736283135471392,6.945633594528828,0.0909093783989844
TNG,672955,4.051619596808483,0.98581987954329,8.483860733195795e-11,8.536620904704827e-12,9.73881488381822e-11,1.1696933433010128e-11,6.698246494756879e-11,102.99331996799904,32.67046307158982,110.3482239988208,91.51512034019268,0.1863016037046545,7306384.749061593,1969135744.0,1875377792.0,4.109898451921578,0.3736283135471392,6.945633594528828,0.0909093783989844
TNG,672955,5.209225195896621,1.267482702269944,7.676146271022387e-11,8.266839345905547e-12,8.300863500848015e-11,1.0232159131165875e-11,6.074066784521994e-11,111.0851863659414,36.45476273755166,115.51706959425152,98.81532615729424,0.1770386987320584,7373407.09818177,1969135744.0,1875377792.0,4.109898451921578,0.3736283135471392,6.945633594528828,0.0909093783989844
TNG,672955,6.366830794984759,1.5491455249965982,6.979249735134539e-11,8.707024515279628e-12,7.263622200954467e-11,9.641379436586756e-12,5.6528937805537365e-11,117.10191151413038,41.36133031056106,119.463776241404,105.38893783213848,0.1605127903287524,5567152.699078844,1969135744.0,1875377792.0,4.109898451921578,0.3736283135471392,6.945633594528828,0.0909093783989844
TNG,672955,7.524436394072897,1.8308083477232524,6.379983602457657e-11,9.269769254633218e-12,6.430558446631919e-11,9.079590698473928e-12,4.862368641710028e-11,121.71517554749994,46.39481105674033,122.1966481696673,106.2573276975222,0.1098618399923463,2966635.8311643936,1969135744.0,1875377792.0,4.109898451921578,0.3736283135471392,6.945633594528828,0.0909093783989844
