gal_number,mean_v_sig_ratio,mean_sig_v,mean_sig_v_z,max_v_rot,mean_v_rot
289,1.8368487159357014,30.498240496810293,29.159504764161927,86.94759239067794,51.60441887911517
290,2.2823712808551577,15.136366984129992,13.286253008473516,59.163641138847666,32.59952518407429
292,0.53779578065302,29.19749693639436,31.635396518320686,33.608362777372164,13.825954467133187
295,3.396286636347687,16.733259089794924,15.031711824904065,60.138045833305284,45.795902055621006
296,2.432606252072668,13.16310047376035,6.916025841050575,43.16961564889556,28.71869813458119
300,1.2858418189246812,20.20091739651905,18.864297215763933,44.8772532959835,28.07790740298925
301,1.6685028929554082,14.850562684789255,12.020796216249531,41.01283114420988,22.26144672822029
302,0.20485765104595713,24.040071514722325,25.000316557616475,17.113487808396865,4.489476961929804
303,2.619885107999968,10.661895271993691,9.09341295868588,35.959793381385005,25.739485683629965
304,2.1654755360148075,13.717559491442643,7.063240630694424,40.28945215668914,26.16600197382066
305,3.6012090484401713,11.634656120348067,8.332168596181704,55.27402922099478,36.53655781801649
306,1.2662953615619048,15.438759336471886,0.20545278154993846,19.091538313743502,-10.71011751759541
307,1.4720758040849964,21.406861489795574,22.09836491312102,56.336860572341884,30.571449784858615
309,0.8173722822856149,3.0615571180352674,0.0,5.911682731742024,-1.828001382198563
312,1.5591089945658148,17.746102638706255,16.44693662293928,50.60613900613401,27.756705920849228
313,5.934098493552629,16.452210965072435,15.192533139446079,89.09857211249371,77.02199350453763
316,0.5949185374387956,14.502633706730064,13.733688665706053,5.0730762113234045,-8.62937111179222
317,3.668924786753083,8.879130298858382,7.297152815422803,35.90821097341081,27.175831817659745
319,0.25476791053784476,74.48418750453735,70.56863593560557,40.13857726706374,16.170442461753506
322,1.6172687050961834,14.459599231844999,12.296693615333368,50.76571199680144,24.24115377111062
323,1.6311790670376212,12.080877095470468,6.130448329681048,27.193583160233192,18.306730876239985
327,1.448757644107056,10.33666854636411,6.481157555098469,25.562077012511917,14.504566495943044
328,1.5823954074032827,26.604807088576774,21.167508353346836,70.20400278471371,40.55749013641262
332,2.4504948568454203,12.9494083907643,7.016872151310456,41.48760435566927,30.49603360105439
333,3.0777986297451148,33.5466863398668,35.0366323578473,103.8842984507234,82.90586119624986
334,1.7100932546746692,18.605352845036975,14.983676525344125,54.81867854326529,32.46514319731384
338,0.9201512981647381,8.496834384603446,0.0,-1.056506912385155,-5.541755927088342
339,2.7315629582713736,18.407558539005755,16.62182714313244,82.73721226520144,49.146917977577026
340,0.9049006845045168,15.6288898745465,8.909269374127689,23.031789938099944,13.755566007111476
342,0.9342246760567562,6.576694240601791,5.850309898068692,2.395188105268325,-5.60212978946805
344,1.1045662389372233,13.77509504799818,9.824418791330933,27.725967812981846,15.398398018508884
346,0.5024133261642589,12.930912568640704,10.635272668318237,-3.4179899827237668,-6.9095087048995065
347,1.4166138150356566,10.688349527945837,0.0,2.669660743703787,-9.522951720141904
348,1.1328294523147158,14.451572072617633,2.6821251469778407,4.197007919908998,-8.838984395192272
349,1.2056567804296539,27.099492271052043,25.08172542827586,7.9436934195076185,-24.887880470144975
350,0.031868287298318455,11.788906750343996,10.537256755315648,7.230792015788478,-0.36687660420414686
352,1.9118106924073512,12.774400032565104,11.53748376306249,46.5930332639504,23.056025384708175
358,3.574543547675597,10.99463116816874,7.972914697669253,51.09606347198023,37.79991383168737
361,2.4601890536297293,12.061368991166525,7.9694283456459525,46.00565129303835,28.013685227898534
362,2.3629908806786557,13.998845444891822,8.374033820791455,52.466803963066006,31.056489726568177
363,1.1734744600992675,11.11329636781886,6.6742687180812394,21.370727736461728,12.788647502242284
365,0.1928046194799391,10.567865840135282,10.219733880562977,5.581581826771457,-1.8573415721959303
366,1.4849182035854642,13.426043213766958,9.659377242599694,29.881900075292705,18.26297883492784
368,4.6208663362612885,7.517945434170716,7.7518710953949235,-2.4164597932436402,-14.600289460633205
369,0.20417755795444417,16.72154157363072,15.668653999271628,15.019689279618415,5.232908763529898
372,0.1526260185120064,20.560142475242184,20.195835805598563,8.04292476740467,-3.612548655962314
375,2.258610564690269,10.510587174012935,7.992352885723439,37.56809040921653,21.299021139096496
376,1.516178624442557,11.64369774585049,4.912154313420838,29.34342271345474,17.078122002739082
378,1.3626828484521916,14.776070848627507,7.229338181045361,33.12924689142813,19.22128996722201
379,2.0792563613042896,14.063448532569083,12.117532376600522,41.25988877730044,29.10072717209567
382,0.8488771733403428,25.2589277088412,26.492953071254593,47.55635891185256,16.988156567005827
383,1.533093413995089,15.78113095558291,8.719327813135694,37.430798861689986,23.16237189928719
384,1.7311833063422337,27.144436773526692,26.15872141475782,60.82239885940807,32.17336188390697
385,1.9162275867423535,14.312646326995873,10.98781454216902,35.03210476167191,23.891908096361504
386,0.0,0.0,0.0,0.0,0.0
387,1.5499541246299993,20.513633285805952,18.771664182783542,46.967240591364416,28.119760588571513
388,1.5757021986391297,15.281330424347198,14.139625310255084,43.851753398541156,23.109702492044473
391,2.1884345754186527,9.46869899955476,6.487756784181985,44.11289083739623,20.89185565297653
392,1.2659617302070674,41.35916866376669,36.503810171078534,82.42058594229471,51.34535447146663
394,0.48569143910523316,10.714954356642224,0.0,11.234498478707986,-1.7339922200585363
395,1.4259532344194954,12.614397960579426,10.650038506465664,29.21105123977774,18.066652694377918
396,1.2829125985828849,22.538833245510265,20.43506858471035,40.005352870934935,28.17234926502554
397,0.5159388971515328,55.77416708820951,22.292754711573156,56.79529659405977,26.99722640305986
400,0.0,0.0,0.0,0.0,0.0
403,1.0826806454503037,15.860417353554999,16.59416528663046,19.178870240226132,16.263226486543626
404,1.1853453984005806,13.506336499182156,7.4324336883022895,26.126215616635907,15.569092339157878
405,0.0,0.0,0.0,0.0,0.0
407,0.9542273167743,18.27835600481392,18.594010414560437,31.65156064107836,15.042448717120408
408,2.2705665361176126,19.152319864250547,13.382237056858129,56.46754689807753,41.54807201496997
413,1.433026811800321,16.9689230620565,13.189378542390637,46.63198685748767,24.128468274002653
416,0.9106911210652142,15.213477700565113,13.348455550245085,3.259380494897719,-12.564615918104607
422,1.6861949395525613,31.835515386405007,32.15455574435976,79.44979199895255,39.17799719714275
424,0.4007711267985344,18.44818399934748,10.281778474029187,21.98759457281794,5.5841394782258575
425,1.492559041441566,20.050581455505732,12.436946969014146,44.43985611584438,27.956968421023493
426,3.7710411461354787,21.62347038431528,15.627222657103845,75.29718745090437,67.69363470249819
427,1.9714317191583917,17.801547735898243,16.89816077191501,63.582023169576246,36.289859891749366
428,1.32079136656695,9.114325156984725,4.002040372299617,20.917584103313125,12.002078401287713
430,1.3233296736071254,13.113540917376477,12.207481511801717,27.671359903491993,17.142078024728242
432,1.7364232061265243,14.98000529495441,7.301602066200583,33.97307998991508,23.933525765349884
433,2.145955545279793,16.99236245887642,15.885293395546157,67.07408738686433,37.3111159313736
435,1.1792053422022826,19.616266640007378,18.568243622167305,38.23808691670165,18.14871537584151
436,1.7020440520466138,16.82362950987934,8.449043382142403,46.7282726338942,27.652767136807373
437,1.077353390930294,10.394157818111008,6.119552438329708,18.594939626088482,10.768654528384936
438,0.07145944795229295,14.320770768177008,12.129173149523766,5.4778046266208085,-0.8181180773578786
439,1.8327106315231898,19.588960812882902,18.618206378358995,63.88738957251756,34.00341275067776
441,3.0852281965165758,12.949365612446051,8.04206541248357,44.14592172560686,35.74184852764319
442,1.0522423262426879,111.71146035863717,111.71146035863717,-83.84833699806676,-108.51080194905873
444,0.6619413513513878,4.69819327522818,3.546946220695488,3.3674580109054117,-1.4621492725704335
445,1.5238668555257868,15.909552076245882,6.556546003409004,40.11171628567437,23.543651735176443
451,0.3541131281684757,25.589835482366286,26.01541068700101,8.535975353250667,-9.045534796589513
452,0.8911616381679592,25.12347679418149,22.716170841196362,4.316018478964422,-20.844731476061636
453,1.210170606614774,22.303776121005217,17.885581358598742,40.588385946665,21.473981943101876
455,0.0,0.0,0.0,0.0,0.0
456,0.7082617617749408,30.219581146523637,33.4060384499187,20.073381910781844,13.142380361730659
457,4.952989927972151,23.767599668489222,23.517057071094257,103.13347311260726,79.63264800236442
459,0.6952096649585885,16.494690432022505,8.019723945409696,27.68263461238395,11.265695455453274
460,1.8696613104953466,13.498749205864351,9.5236180845617,37.46412218229421,23.324708201700087
462,1.1695604383888247,9.220547542041226,5.304251860866414,18.24839072560732,10.560751230084078
468,0.04149452751538176,24.35710838076828,21.696627196863485,14.045995665363474,0.21397462034664314
469,2.609941627219872,2.4554726076525526,2.2549639694540287,0.7053931541669776,-0.6197478048470769
471,1.2410466909476086,15.490559222861904,13.345934200513744,30.675129390290323,17.116330703671014
472,1.8413622893920227,11.212660560385837,6.066170081059277,30.62562554383657,19.600221218607032
474,1.673359765175648,16.062162231816977,11.705024586268829,-3.729766519743387,-19.787274847123435
475,1.7385794243156658,20.08703900479914,16.718223527096267,44.459893428026184,27.437575782387693
476,1.0067147314903735,14.21673629594139,10.885661299560356,25.70399809883287,13.260162692308244
478,2.7848066243038634,14.43927953903988,12.361034082214374,58.75996575994737,32.58781414465613
479,2.0422743583455287,14.04252823185509,0.9921009391670863,4.336711780068307,-18.789051011731207
480,1.4143100174964058,8.44593251607919,7.175565092110351,27.44139330920089,13.822486700087246
484,0.0,0.0,0.0,0.0,0.0
485,1.4832034888213734,15.073120729757875,10.504841983601722,33.641507404689236,20.686324161705354
486,0.31956790906352134,13.024740999332126,12.025274779865093,4.146815474721917,-4.079160901715979
487,0.0,0.0,0.0,0.0,0.0
488,2.414995549045984,22.615994740954005,20.5245580921023,74.62616989917888,49.03359257271612
489,0.5635795407818592,22.53392823583148,15.71663726916377,23.025371933721612,12.061414695596758
490,1.2728307020175855,17.781529456625723,11.271448682399233,36.84731941775485,22.265217148423716
492,1.4468304053964636,1.5923387124319897,0.0,2.349313903326554,1.7900692833377378
493,1.972322846667021,20.971022415545256,10.391430598397918,59.683410791908564,37.07068450900672
494,1.7120182245724627,15.662107560259647,13.174857140895371,41.696422508165256,23.950745104839452
495,2.614258312756981,16.920893155178522,12.863272429755277,47.65782108379664,39.983464741211584
496,1.8281039230427572,17.181016790909265,11.567433960340828,44.353314951841945,24.448513087323676
499,1.5606464627960523,14.332175545397133,12.298175449082619,36.36646578741547,22.478109146381076
500,1.7815950228806738,8.064899802041468,4.711190495335772,22.715939969506334,13.539496474792232
504,2.216294459029726,11.336282544470249,9.30674128724633,50.371198021798804,26.428648343718777
