,bincenters,v_obs,v_bar,v_tot
58,23.653491289804194,6.31172866572632e-15,108326.85519357672,199516.6469982928
59,24.057824474245294,6.265500107742036e-15,107583.25914695051,199352.37023833508
60,24.462157658686387,6.428586869692156e-15,106837.1565581616,199220.89495994954
61,24.866490843127487,6.3245178643804445e-15,106103.99973003758,199062.7197951506
62,25.270824027568587,6.359869425645103e-15,105381.6426659158,198863.82664972226
63,25.67515721200968,6.2452439685225406e-15,104669.64037755171,198775.47991153176
64,26.07949039645078,6.167588011327301e-15,103981.24674123037,198679.64870987117
65,26.483823580891872,6.083959241348712e-15,103302.05874821672,198630.4329786248
66,26.888156765332972,5.9239125071298235e-15,102640.59215520197,198522.03058372968
67,27.292489949774072,5.872321235737101e-15,102010.9940260183,198423.64616507653
68,27.696823134215165,5.532121975535466e-15,101374.82190302358,198299.51453040936
69,28.101156318656265,5.777510679731481e-15,100757.59643052479,198168.1821206863
70,28.505489503097365,5.761089219738232e-15,100146.09747900239,198097.46970757205
71,28.90982268753846,5.738718200518409e-15,99540.83503414562,197987.6321413277
72,29.31415587197956,5.577000930200094e-15,98947.99625084401,197902.4666302407
73,29.71848905642065,5.3778759673958144e-15,98363.27382377032,197787.95794742368
74,30.12282224086175,5.314562750097383e-15,97792.12846871733,197703.23149391785
75,30.52715542530285,5.259528483246112e-15,97228.56367033119,197622.27489372506
76,30.931488609743944,5.216048015446944e-15,96675.10897134074,197498.9799594653
77,31.335821794185044,5.225317859328702e-15,96131.20629795823,197437.7884012348
78,31.740154978626144,5.135797720273408e-15,95594.5915616907,197335.53913548816
79,32.14448816306724,0.0,0.0,0.0
80,32.54882134750834,0.0,0.0,0.0
81,32.95315453194944,0.0,0.0,0.0
82,33.35748771639053,0.0,0.0,0.0
83,33.76182090083162,0.0,0.0,0.0
84,34.16615408527272,0.0,0.0,0.0
85,34.57048726971382,0.0,0.0,0.0
86,34.97482045415492,0.0,0.0,0.0
87,35.379153638596016,0.0,0.0,0.0
88,35.783486823037116,0.0,0.0,0.0
89,36.18782000747821,0.0,0.0,0.0
90,36.59215319191931,0.0,0.0,0.0
91,36.99648637636041,0.0,0.0,0.0
92,37.40081956080151,0.0,0.0,0.0
93,37.8051527452426,0.0,0.0,0.0
94,38.209485929683694,0.0,0.0,0.0
95,38.613819114124794,0.0,0.0,0.0
96,39.018152298565894,0.0,0.0,0.0
97,39.422485483006994,0.0,0.0,0.0
98,39.82681866744809,0.0,0.0,0.0
99,40.23115185188918,0.0,0.0,0.0
100,40.63548503633028,0.0,0.0,0.0
101,41.03981822077138,0.0,0.0,0.0
102,41.44415140521248,0.0,0.0,0.0
103,41.84848458965357,0.0,0.0,0.0
104,42.25281777409467,0.0,0.0,0.0
105,42.657150958535766,0.0,0.0,0.0
106,43.061484142976866,0.0,0.0,0.0
107,43.465817327417966,0.0,0.0,0.0
108,43.870150511859066,0.0,0.0,0.0
109,44.27448369630016,0.0,0.0,0.0
110,44.67881688074125,0.0,0.0,0.0
111,45.08315006518235,0.0,0.0,0.0
112,45.48748324962345,0.0,0.0,0.0
113,45.89181643406455,0.0,0.0,0.0
114,46.296149618505645,0.0,0.0,0.0
115,46.70048280294674,0.0,0.0,0.0
116,47.10481598738784,0.0,0.0,0.0
117,47.50914917182894,4.63337771202357e-15,79798.99885504291,193669.69245382035
118,47.91348235627004,4.727175402888649e-15,79475.5051341886,193557.30649224576
119,48.31781554071113,4.7678062043931044e-15,79154.38873717037,193437.6890320377
120,48.72214872515223,4.787094586050131e-15,78836.64947884418,193303.1685815247
121,49.12648190959332,4.8704225248045466e-15,78521.88463172648,193177.6953844165
122,49.53081509403442,4.966912103886672e-15,78210.69898221846,193058.13313243148
123,49.93514827847552,4.919406427228186e-15,77903.3845745656,192938.72018356837
124,50.33948146291662,4.977780840710411e-15,77599.44281527122,192824.7246379359
125,50.743814647357716,4.86793508710042e-15,77299.66850122678,192741.6905472074
126,51.14814783179881,0.0,0.0,0.0
127,51.55248101623991,0.0,0.0,0.0
128,51.95681420068101,0.0,0.0,0.0
129,52.36114738512211,0.0,0.0,0.0
130,52.7654805695632,0.0,0.0,0.0
131,53.169813754004295,0.0,0.0,0.0
132,53.574146938445395,0.0,0.0,0.0
133,53.978480122886495,0.0,0.0,0.0
134,54.382813307327595,0.0,0.0,0.0
135,54.78714649176869,0.0,0.0,0.0
136,55.19147967620979,0.0,0.0,0.0
137,55.59581286065088,0.0,0.0,0.0
138,56.00014604509198,0.0,0.0,0.0
139,56.40447922953308,0.0,0.0,0.0
140,56.80881241397418,0.0,0.0,0.0
141,57.213145598415274,0.0,0.0,0.0
142,57.61747878285637,0.0,0.0,0.0
143,58.02181196729747,0.0,0.0,0.0
144,58.42614515173857,0.0,0.0,0.0
145,58.83047833617967,0.0,0.0,0.0
146,59.23481152062076,0.0,0.0,0.0
147,59.63914470506185,0.0,0.0,0.0
148,60.04347788950295,0.0,0.0,0.0
149,60.44781107394405,0.0,0.0,0.0
