,bincenters,v_obs,v_bar,v_tot
32,13.562988615652252,7.844819063121533e-15,148420.6145102017,238915.82383104635
33,13.980311342287706,7.901488371884089e-15,147413.93123753418,238811.2527777793
34,14.397634068923159,7.879348390615694e-15,146403.62646553025,238727.14508667547
35,14.814956795558613,7.88197709057146e-15,145504.34342947172,238752.28579618596
36,15.232279522194066,7.794078309566581e-15,144590.81571138478,238700.13133663865
37,15.64960224882952,7.731397795801846e-15,143608.91112099224,238709.34891925933
38,16.066924975464975,7.764552018037528e-15,142755.25404989926,238680.9558370289
39,16.48424770210043,7.777806949989457e-15,141907.9149565213,238699.22546398334
40,16.901570428735884,7.789288151667847e-15,141025.4465465985,238718.7050954462
41,17.318893155371335,7.771755411540293e-15,140151.77546428086,238610.76830717272
42,17.73621588200679,7.798145066653701e-15,139222.63357101014,238451.80803146813
43,18.153538608642243,7.79367951036692e-15,138296.634791199,238396.1934640685
44,18.570861335277698,7.792489561517834e-15,137394.61595042836,238320.5435338877
45,18.988184061913152,7.728516452448303e-15,136510.3924628393,238192.7413098191
46,19.405506788548607,7.830050594496949e-15,135691.84050884758,238038.61696331127
47,19.82282951518406,7.818029371509924e-15,134900.3874396446,237976.6441804627
48,20.240152241819512,7.810813178348599e-15,134078.57007254177,237917.10936297584
49,20.657474968454967,7.770473575682638e-15,133311.82498319432,237865.8313366651
50,21.07479769509042,7.84209833491542e-15,132579.46265763114,237758.96047146572
51,21.492120421725875,7.840584467596667e-15,131862.23241802328,237667.27847232646
52,21.90944314836133,7.832334846299915e-15,131144.20352252678,237590.6879113511
53,22.326765874996784,7.892009845915076e-15,130415.06502088293,237532.2452669276
54,22.744088601632235,7.844367052198892e-15,129607.08877428397,237392.06661039474
55,23.16141132826769,7.82701191894697e-15,128798.46549261501,237258.9857257064
56,23.578734054903144,7.890036888553874e-15,127966.65487104276,237085.78411681548
57,23.9960567815386,7.954241475713635e-15,127107.62379071098,236953.26500269308
58,24.413379508174053,8.062664429250381e-15,126259.43537075966,236806.74210453604
59,24.830702234809507,8.176040224769381e-15,125427.94003189332,236713.27330293215
60,25.248024961444962,7.9113591901865e-15,124593.93531996137,236538.58297994177
61,25.665347688080413,7.687369541004491e-15,123755.96773135489,236376.15073863408
62,26.082670414715867,7.53454575498723e-15,122919.91805473724,236180.23955269536
63,26.49999314135132,7.285772102719723e-15,122091.37081699504,236012.78449943833
64,26.917315867986776,6.997356773826756e-15,121254.725416151,235813.45497051073
65,27.33463859462223,6.819770725542599e-15,120431.10187067017,235555.15143859113
66,27.751961321257685,6.646760501129455e-15,119616.12146307451,235332.12243215798
67,28.169284047893136,5.897514495288295e-15,118810.79847138537,235094.9117217831
68,28.58660677452859,6.37165827700275e-15,118021.53525616134,234906.795330771
69,29.003929501164045,0.0,0.0,0.0
70,29.4212522277995,0.0,0.0,0.0
71,29.838574954434954,0.0,0.0,0.0
72,30.255897681070408,0.0,0.0,0.0
73,30.673220407705863,0.0,0.0,0.0
74,31.090543134341313,0.0,0.0,0.0
75,31.507865860976768,0.0,0.0,0.0
76,31.925188587612222,0.0,0.0,0.0
77,32.34251131424767,2.5705912941570063e-15,111492.57901196768,232803.6727846045
78,32.759834040883135,3.1138140454899793e-15,110826.59047221749,232577.1683086297
79,33.17715676751858,3.555671935558657e-15,110172.48616057634,232352.06846634645
80,33.594479494154044,3.440016294010816e-15,109530.2490605828,232092.1011289884
81,34.01180222078949,3.341887981911572e-15,108898.39021450137,231871.2918524388
82,34.42912494742495,3.2097995495595998e-15,108279.39652031916,231633.4708894298
83,34.8464476740604,3.1810158137684715e-15,107673.14002901549,231388.62492849975
84,35.26377040069585,3.1138572543348977e-15,107079.89054495722,231159.78878345081
85,35.68109312733131,2.9374497238027427e-15,106495.47208578493,230925.43986942465
86,36.098415853966756,2.6641802872251843e-15,105919.57068164414,230718.79986018504
87,36.51573858060222,0.0,0.0,0.0
88,36.933061307237665,0.0,0.0,0.0
89,37.35038403387313,0.0,0.0,0.0
90,37.767706760508574,0.0,0.0,0.0
91,38.185029487144035,0.0,0.0,0.0
92,38.60235221377948,0.0,0.0,0.0
93,39.019674940414944,0.0,0.0,0.0
94,39.43699766705039,0.0,0.0,0.0
95,39.854320393685846,0.0,0.0,0.0
96,40.2716431203213,0.0,0.0,0.0
97,40.68896584695675,0.0,0.0,0.0
98,41.10628857359221,0.0,0.0,0.0
99,41.52361130022766,0.0,0.0,0.0
100,41.94093402686312,0.0,0.0,0.0
101,42.358256753498566,0.0,0.0,0.0
102,42.77557948013403,0.0,0.0,0.0
103,43.192902206769475,0.0,0.0,0.0
104,43.610224933404936,0.0,0.0,0.0
105,44.02754766004038,0.0,0.0,0.0
106,44.444870386675845,0.0,0.0,0.0
107,44.86219311331129,0.0,0.0,0.0
108,45.27951583994675,0.0,0.0,0.0
109,45.6968385665822,0.0,0.0,0.0
110,46.11416129321765,0.0,0.0,0.0
111,46.53148401985311,0.0,0.0,0.0
112,46.94880674648856,0.0,0.0,0.0
113,47.36612947312402,0.0,0.0,0.0
114,47.783452199759466,0.0,0.0,0.0
115,48.20077492639493,0.0,0.0,0.0
116,48.618097653030375,0.0,0.0,0.0
117,49.03542037966584,0.0,0.0,0.0
118,49.452743106301284,0.0,0.0,0.0
119,49.870065832936746,0.0,0.0,0.0
120,50.28738855957219,0.0,0.0,0.0
121,50.70471128620765,0.0,0.0,0.0
122,51.1220340128431,0.0,0.0,0.0
123,51.53935673947855,0.0,0.0,0.0
124,51.95667946611401,0.0,0.0,0.0
125,52.37400219274946,0.0,0.0,0.0
126,52.79132491938492,0.0,0.0,0.0
127,53.20864764602037,0.0,0.0,0.0
128,53.62597037265583,0.0,0.0,0.0
129,54.043293099291276,0.0,0.0,0.0
130,54.46061582592674,0.0,0.0,0.0
131,54.877938552562185,0.0,0.0,0.0
132,55.295261279197646,0.0,0.0,0.0
133,55.712584005833094,0.0,0.0,0.0
134,56.12990673246855,0.0,0.0,0.0
135,56.547229459104,0.0,0.0,0.0
136,56.96455218573945,0.0,0.0,0.0
137,57.38187491237491,0.0,0.0,0.0
138,57.79919763901036,0.0,0.0,0.0
139,58.21652036564582,0.0,0.0,0.0
140,58.63384309228127,0.0,0.0,0.0
141,59.05116581891673,0.0,0.0,0.0
142,59.46848854555218,0.0,0.0,0.0
143,59.88581127218764,0.0,0.0,0.0
144,60.303133998823085,0.0,0.0,0.0
145,60.72045672545855,0.0,0.0,0.0
146,61.137779452093994,0.0,0.0,0.0
147,61.55510217872945,0.0,0.0,0.0
148,61.9724249053649,0.0,0.0,0.0
149,62.38974763200035,0.0,0.0,0.0
